id	mol	type	q	x	y	z
1288	10	6	0.053	35.714429583889526	25.378303495087	20.40882240079605
90	4	2	0.08	34.76232932270024	30.23727980576757	17.716524602359236
2386	4	6	0.1268	33.383072989751334	31.237692320283443	24.12280513943525
2645	10	4	-0.1268	35.96717669044799	28.497352189430227	23.49814718119424
2646	10	6	0.1268	35.86807982118874	29.54031909649473	23.136831025368227
93	4	6	0.053	36.39934918652581	29.194948887669774	18.73217216000799
1287	10	2	0.08	35.96619032819936	25.96312708931988	19.426224899941143
1283	10	8	-0.1595	36.6922117946796	25.541489797413064	17.066902166602837
1284	10	1	0.027	36.36103375446876	24.93803248535376	18.355633501044878
1291	10	6	0.053	34.31763441257925	26.34794647797268	18.09849272958128
1290	10	6	0.053	34.499723274010506	27.42068063131924	19.527065564898194
87	4	1	0.027	34.49951943672322	29.397743617574555	16.453360315411665
1539	10	2	0.08	32.29601688384141	26.03999041793902	19.717989681669597
1538	10	6	0.053	30.331404236296247	25.169711220026137	19.02332699121952
1289	10	1	0.027	34.5408370320329	26.42202250084505	19.18962383622052
1292	10	8	-0.266	33.57007243573484	25.527891211370903	19.72423476233955
1536	10	1	0.027	31.436903146148406	24.91031065997256	19.118474424179038
1541	10	1	0.027	31.93873590206608	26.40472293615165	21.113012781237117
1543	10	6	0.053	32.809867785236214	26.701310324913017	21.737952025607907
1544	10	8	-0.266	31.236622543554617	25.41726182952225	21.773200335756652
1542	10	6	0.053	31.30902230771933	27.28938959232658	20.967917981163826
2652	10	2	0.08	31.15286917219688	25.6743927968766	23.19579842610074
1535	10	8	-0.1595	31.93811107777849	24.79500848276809	17.7734720041601
2653	10	6	0.053	32.22610671672035	26.180702287949867	23.56136672972146
1540	10	6	0.053	32.29024025291604	26.90914574639573	19.139894131338966
2649	10	1	0.027	30.018808311188742	26.820012289549027	23.44740343644017
2648	10	8	-0.1595	30.561507952868944	28.097324597798615	23.190539616181454
2644	10	6	0.1268	34.62522913871992	27.64622707291466	21.988715626910377
89	4	6	0.053	34.41236632454917	28.320949466690408	16.885905334636487
2643	10	4	-0.1268	35.172198111715915	27.563971605817105	22.901947583902345
2380	4	6	0.053	31.716071260506283	29.47556865249453	19.92612074080208
2659	10	6	0.1268	30.69883248237675	30.467736704305764	24.747488298407408
2384	4	8	-0.266	33.74011363040066	29.706418636041647	18.69153870328988
1837	4	6	0.053	29.578187771363243	29.871211997046483	21.01590768252378
2378	4	6	0.053	31.899934671980745	30.551892703665903	22.17757272850898
1835	4	1	0.027	29.651176402425836	30.89426218506651	20.76777137575892
92	4	1	0.027	36.19662492483971	30.106468108320943	18.15878634302752
2377	4	6	0.053	33.5314011994967	30.29482808716756	21.608520955198195
2376	4	1	0.027	32.56901736809777	30.883530348267517	21.386673328835297
2626	10	4	0.0265	36.67139856438908	28.281122368831117	24.763235838179984
1378	10	6	0.1268	31.279342297490533	27.25933819883833	26.537379497281567
1838	4	8	-0.266	30.723362103189125	31.28087750804313	19.93616701747058
91	4	6	0.053	34.65862870469487	31.33440427539262	17.752173819031405
2381	4	1	0.027	32.98767138415796	30.84631066560512	19.154814736423084
2638	10	6	0.1268	37.26559043810631	26.617159791505525	25.978351594122337
2627	10	8	-0.1595	37.38701223615799	29.28010302321145	25.417341045097395
1077	4	2	0.08	37.84562733052031	31.293732635169597	19.549516357025148
1370	10	6	0.053	34.21324119154875	28.327933201082303	26.480704844410603
613	4	6	0.053	34.54577948502107	33.862123948665015	17.06987884237251
88	4	6	0.053	33.455855595875846	29.62510072207237	16.020450259322224
2000	5	6	0.053	23.65933336218997	37.82068410126456	23.38747341074252
2013	5	4	-0.1268	21.892635673674366	37.7661003218415	20.098887959225443
2014	5	6	0.1268	22.08440606267156	37.08405500891738	19.24292174072055
2016	5	6	0.1268	23.932014161593976	37.85938657007267	20.765737775631248
1484	4	4	-0.1268	28.4574763993372	37.53562494159244	21.3698792381492
1485	4	6	0.1268	28.015652785666862	36.74416534698484	21.921156413061404
1348	4	6	0.053	37.82024380585829	34.59386978715969	22.812606958974914
1482	4	4	-0.1268	29.60475237641638	37.44055226991995	20.68693626793109
1095	5	1	0.027	22.143847884169844	35.81927027851819	26.061816852785544
602	4	4	-0.1268	22.12094927386013	33.80843828748348	16.19082695540165
792	10	6	0.1268	25.007456324000284	33.211267096216616	26.09558487275436
1096	5	6	0.053	22.432389906160743	35.47477282882672	25.05345148908073
1834	4	6	0.053	27.450040368095607	31.40035476293235	20.561983178662818
793	10	4	-0.1268	25.96135085807232	31.606998759998586	26.694131927459296
2003	5	1	0.027	24.94427001544621	37.71719425651978	25.5521354385217
609	4	6	0.1268	24.382387482093584	36.72080191025852	16.973158592527028
1098	5	2	0.08	23.35794746710561	36.462459885598406	26.752935667292384
2004	5	6	0.053	25.70180149953862	37.623285169076354	26.310362481334877
2005	5	6	0.053	25.02487150461829	36.74252210571059	24.88029166760216
2006	5	8	-0.266	23.64088828026822	37.79999708080978	26.194485946030863
1571	2	6	0.1268	24.85005349511645	32.37410414304986	15.98433825117405
593	4	6	0.053	26.18980464574768	35.06611763606948	16.680053172911023
601	4	6	0.1268	23.143501542749195	32.68140481960752	17.662872102642574
600	4	4	-0.1268	23.015097284064147	33.66199842826017	17.251307735917297
2661	10	6	0.1268	29.11729391719329	32.24984495554973	24.67179884912492
592	4	6	0.053	26.020535497508025	36.040139179403326	18.182067297569297
591	4	1	0.027	26.17356709375059	35.04676746661407	17.828567788204673
589	4	4	0.0265	23.97550303784425	34.64965468895001	17.44930920666193
590	4	8	-0.1595	25.01869932663242	34.40547498422221	18.345520374920305
536	4	8	-0.266	27.982359858624683	34.11692502553315	16.849044365352917
1613	2	6	0.1268	22.953791723585063	33.1264378783943	24.43687370928763
594	4	2	0.08	27.681168411733	34.388791724426966	18.241473363988565
2663	10	6	0.1268	26.767507053129407	31.76508208985472	23.928516700303373
598	4	6	0.053	27.1256839750442	33.364062907509066	19.960427925902568
597	4	6	0.053	26.813192278088906	32.657310830213845	18.37022815581344
1612	2	4	-0.1268	23.306509734869174	32.38310708201577	23.70827085052831
1614	2	4	-0.1268	24.04804207826064	32.96779504581898	22.638375166053702
1617	2	6	0.1268	24.923965616197844	32.92200576815871	20.63042317679465
1616	2	4	-0.1268	24.319789113787294	32.33734869559876	21.407603909581887
1615	2	6	0.1268	24.49802564913117	33.98216909524815	22.828984987694696
596	4	1	0.027	27.540144997304928	33.13823347043787	19.012473889031032
595	4	6	0.053	28.29752849922952	35.15094291886565	18.735976749907056
599	4	8	-0.266	28.73671944698088	32.46054108085342	19.250695090153243
533	4	1	0.027	29.217184443965145	34.7300158518713	16.41455955473296
608	4	4	-0.1268	23.7816874432998	35.83505250869421	16.743828177969846
535	4	6	0.053	29.309816410541	35.77426260908109	16.54602582381937
791	10	4	-0.1268	25.91841749601221	32.9589203658204	26.545222989057866
1099	5	6	0.053	24.236718096197468	35.7532793019444	26.67005638633557
1094	5	8	-0.1595	21.57625359728732	34.642736581164286	26.55514947454508
95	4	8	-0.266	36.57135099783007	31.227834322453287	18.87248926814037
2444	4	1	0.027	35.07225628967616	37.588449218918925	19.54581947160769
2389	4	4	-0.1268	32.077187614214914	34.156363058215604	25.24367760125083
630	4	6	0.1268	36.307840684225326	32.67932289599753	16.62187727869479
534	4	6	0.053	29.99618779761605	34.39616694910641	17.21808213477543
1477	4	6	0.053	30.827704055375506	37.14392548706058	17.081666403744237
1345	4	4	0.0265	37.5507343807077	33.80828644965143	25.29110277820318
1347	4	1	0.027	36.97696667364469	33.99809808066631	23.085559922600225
1193	6	6	0.1268	37.74276409262978	37.16084654650476	16.192660918089118
1082	4	8	-0.266	37.085571140074855	33.068446152271875	20.865892070862763
1346	4	8	-0.1595	37.489048701712846	33.08369733086387	24.06771988435521
2443	4	6	0.053	33.783149365453475	36.49906324061254	20.790293705246803
1364	4	4	-0.1268	37.08924798095102	33.254395454543484	26.519975398338968
2394	4	6	0.1268	31.458966213214428	34.40502814856492	21.94083317600586
1079	4	1	0.027	37.5247492124135	31.79724225024752	20.95208002482201
1355	4	8	-0.266	35.83761426331506	35.895679389737694	21.09116261889346
1349	4	6	0.053	36.31112516279339	34.64050491060567	23.716047554782275
2447	4	8	-0.266	35.301571299485126	36.795952047703736	18.409551137683152
2440	4	6	0.053	34.71579555640733	37.58221732488927	22.91367393682394
2442	4	2	0.08	34.80750116658717	36.849139151735805	20.884130496953304
2383	4	6	0.053	33.62802376360119	31.667088352667328	19.521510442952064
614	4	6	0.053	35.87699482681356	34.813884237522004	17.492025048052824
612	4	1	0.027	34.99821325899882	34.88207951841065	16.927984972427495
2375	4	8	-0.1595	32.82095527899392	32.30995531097483	21.605735741422823
616	4	6	0.053	33.53809384156689	35.762242091397816	18.444904376393183
2388	4	6	0.1268	33.053606939389894	32.44539630491429	26.08173034928351
1352	4	1	0.027	35.225897756275124	34.62746024379565	21.380531415752515
1836	4	6	0.053	29.764272816079213	31.2912286678416	21.79674319631427
2387	4	4	-0.1268	32.590401450486965	32.90363138610324	25.22563658313477
2391	4	4	-0.1268	31.550118042630217	34.645755888219725	24.04162523885669
1354	4	6	0.053	34.61898055609167	34.159043531061016	20.61993743363486
2390	4	6	0.1268	32.01094809609147	34.72684377266457	26.089814245448967
2393	4	4	-0.1268	31.8701790591272	34.02984550702544	22.85714556098757
1483	4	6	0.1268	29.911361309475872	36.39739002633991	20.62790411439186
2374	4	4	0.0265	32.52678313289489	32.81360763995743	22.88832078690153
615	4	2	0.08	34.2758999742545	36.12772335168712	17.619649184575344
1365	4	6	0.1268	36.71928003602557	32.193274621771	26.420451086086377
2385	4	4	-0.1268	32.92977080614108	32.21679466366862	24.08432827461436
1350	4	2	0.08	36.18837618883546	33.50376040887157	21.93163823527789
2392	4	6	0.1268	30.9730707490822	35.55661462371714	24.01576218716232
1351	4	6	0.053	35.65267143239424	32.595555723965134	22.1966515748968
1353	4	6	0.053	34.497730567724176	34.82594796702403	22.210009602652796
765	2	6	0.053	21.44264888516892	23.2285055293685	19.266206122203982
1552	10	6	0.1268	28.30032697110361	22.86998705980237	15.938064978650257
385	5	6	0.053	22.669733675992543	5.714615308846499	29.80031346035748
810	5	4	-0.1268	26.022649007862643	5.101039806863691	36.8988896531652
1134	5	6	0.1268	24.25011676418325	10.218678756368767	34.36208927267779
1133	5	4	-0.1268	23.62093020557612	9.347343094079584	34.19594658421576
1118	5	6	0.053	26.15497754505343	10.444344568388129	32.33785540248876
1117	5	6	0.053	25.928568316895944	8.93288694798582	33.35939896952252
2701	5	6	0.053	26.53130164427184	7.494911268868672	31.36276290825013
1115	5	8	-0.1595	24.49221845437948	9.322962820816958	31.87456336106382
1114	5	4	0.0265	23.662329311322832	8.877331200928904	32.90299627153065
1116	5	1	0.027	25.868312428625856	9.33968285510208	32.3141351387156
1119	5	1	-0.106	26.776071180348	8.54423708198632	31.344272099810222
1145	5	8	-0.266	28.045860547933017	9.140836667944086	35.05205383369652
1124	5	8	-0.266	28.73538897619861	8.670630159106825	32.73596223502105
1937	5	6	0.053	28.08831785675656	8.776904827274272	28.27752217595303
1939	5	6	0.053	25.7603047823846	7.8566845474382205	27.611653405154065
2173	4	6	0.053	27.50045501375618	5.5068095442935805	31.58027464792181
804	5	2	0.08	27.846118479778024	9.01836367518359	36.50844757061142
811	5	6	0.1268	25.596986473517585	5.685299450378246	36.12172125243973
805	5	6	0.053	28.700923407250624	9.274689434152275	37.11653862216425
1120	5	6	0.053	26.464660456565845	8.845034650596554	30.30049481336849
1121	5	1	0.027	28.285189047151643	8.96562325987019	31.4599563651973
2174	4	8	-0.266	29.480464236215315	4.948966759587852	30.7320476217714
1142	5	1	0.027	29.402746263207305	9.1995196353326	34.82075040533306
262	5	6	0.053	25.16203789319343	9.498634493829623	28.794794062572933
260	5	1	0.027	25.08465236813946	10.004572941290226	27.837202898451427
1123	5	6	0.053	28.155288881344497	10.050852876796878	31.2783556539861
1140	5	2	0.08	29.471293399216474	9.679748504688884	33.45963590431649
1126	5	6	0.1268	22.933843935892742	7.475532482322537	31.5430036629327
1131	5	4	-0.1268	22.74618640665049	8.658033883890303	35.11017561410206
261	5	6	0.053	24.316214822530533	9.595071690940902	27.177889163777404
1141	5	6	0.053	29.03929389833532	10.686937365718508	33.4625043313352
258	5	2	0.08	24.854604614426705	11.506975810052593	28.02855546324625
1327	5	6	0.053	28.723348391003363	11.15449479525397	28.800772885093306
801	5	1	0.027	27.3355594859115	7.559195546372147	36.64851944023038
802	5	6	0.053	26.37289647780972	7.485322560645091	36.07240415274158
1125	5	4	-0.1268	22.89646577154938	7.820329444847508	32.569924440679344
803	5	6	0.053	27.972697046344127	6.8639040321817735	36.04810059013174
380	5	8	-0.1595	21.759791274708636	6.633928838588806	27.34428887071206
1122	5	6	0.053	28.93899033836346	8.610784499457706	30.63481083460762
1938	5	2	0.08	26.375323586546067	8.45699593713585	26.93704088851136
1935	5	1	0.027	27.837598904158057	8.164595673325774	27.463383610142824
1127	5	4	-0.1268	22.200961009543523	7.111295053605037	33.47545168114339
1132	5	6	0.1268	22.709375149495145	8.909303887082768	36.186290789048506
1936	5	6	0.053	27.91001981409662	7.148043437915439	27.71278587926014
806	5	1	0.027	26.746522615922128	10.033178258162067	36.86243007859217
1128	5	6	0.1268	21.76048719611527	6.287839360107737	32.8764151140112
1130	5	6	0.1268	21.72163219543846	6.779686388583731	35.655729207800235
809	5	8	-0.266	27.34453962339456	11.315843940294682	36.86779445808842
384	5	2	0.08	21.749424385806797	5.461503396404622	29.37915444832908
807	5	6	0.053	25.85270757565571	10.099913253366257	36.36629450324041
1129	5	4	-0.1268	22.112868924599866	7.397712480020732	34.85267847777182
263	5	8	-0.266	26.21804661553511	9.915744397317088	27.057693352008645
1143	5	6	0.053	29.811261714955005	8.1616139247691	35.1267660588329
1582	4	6	0.053	29.65024754128285	6.012387798295977	32.558202849342095
1945	5	6	0.1268	29.753293354243063	6.784124367618105	28.552200990703685
1136	5	8	-0.1595	31.787593898178034	9.324116703328006	34.11643241234651
1339	5	4	-0.1268	33.58277690012518	10.68533245903923	28.611830122143186
1577	4	8	-0.1595	32.42882601621213	5.151044263229	30.7992930959298
1581	4	2	0.08	30.233218776093523	5.283552751517605	31.89879986415068
1578	4	1	0.027	31.5953060065868	5.963628577932082	31.66878600898235
1580	4	6	0.053	32.233375567864485	5.967919832910769	32.584302444306175
1576	4	4	0.0265	33.562501936366644	5.793966018070674	30.283032806092724
1579	4	6	0.053	31.51014809172365	6.928564085198925	31.314463961943677
2090	5	8	-0.266	35.85279589242856	5.131833087609784	34.81685770706757
888	5	2	0.08	35.929938804295986	6.568286511458799	34.658314685303736
1595	4	4	-0.1268	34.13723884679175	6.97656900060072	30.783280256998392
1591	4	4	-0.1268	35.62396440171126	7.230877788195832	28.839297566085943
1593	4	4	-0.1268	35.08507805911748	7.713496993014306	30.024695597719347
1596	4	6	0.1268	33.915546464722354	7.36254456354048	31.78285397110588
884	5	8	-0.1595	34.929071009791535	6.675629237072089	36.77571950939304
889	5	6	0.053	35.82057127503599	6.938238567748945	33.68231067637004
1594	4	6	0.1268	35.65694453193708	8.463506385704068	30.59394962828433
883	5	4	0.0265	33.64436333808621	6.459243836977255	37.315522885708376
885	5	1	0.027	34.706594832560555	6.946327340592079	35.46006115694658
886	5	6	0.053	33.82734214824178	6.355032966875784	35.089282078348305
887	5	6	0.053	34.485625117502984	7.894586378912019	35.40314990246782
1155	5	6	0.1268	32.66294451197828	10.48562254978065	36.22336299451659
890	5	1	0.027	37.17340933203222	7.065035075823729	35.33794425945717
1154	5	4	-0.1268	33.3932117366974	10.53504759455494	35.36097091868898
1344	5	6	0.1268	30.303121089076875	10.178582112621353	27.79839712962418
1135	5	4	0.0265	33.047790814869245	9.94238882732725	34.12964329021105
1152	5	4	-0.1268	34.587347179029635	11.211947177470702	35.57776600652488
1592	4	6	0.1268	36.43654910653369	7.6626929799002	28.35393600485378
1150	5	4	-0.1268	35.466356750559015	11.293866110135983	34.526154270132736
891	5	6	0.053	37.20553682814685	6.748839849576716	36.38545071502834
892	5	6	0.053	37.1689501441457	8.185089014735887	35.47365585978244
1144	5	6	0.053	29.835078713592782	9.98837894612597	35.50498246793725
1137	5	1	0.027	30.96421816129957	9.853265532119996	33.04400612991619
1343	5	4	-0.1268	31.206706493398634	10.539262870151788	28.281225712387887
902	5	4	-0.1268	32.54043654960597	7.163782496346871	36.82246545946733
1147	5	6	0.1268	33.69024184954786	9.655038098176917	32.08875409070977
1146	5	4	-0.1268	33.95896930768001	10.0870682701991	33.03841598185872
1148	5	4	-0.1268	35.19718821612591	10.770057455512704	33.311165806424675
1149	5	6	0.1268	35.831265099379	10.819287154126483	32.44660535845683
903	5	6	0.1268	32.477491462094974	7.673870554161477	35.840089480038486
1341	5	4	-0.1268	32.522070487900834	10.19099050292019	27.902053327335175
1340	5	6	0.1268	34.614651823423245	10.188566565771378	28.396353176253008
1342	5	6	0.1268	32.84224233402556	9.588544435447726	27.0519086240186
1589	4	4	-0.1268	35.20874944282151	6.049164728024452	28.32151408880744
1139	5	6	0.053	31.250391938682927	9.218608341190624	32.074933507374006
1138	5	6	0.053	31.19725717076396	10.965801929640604	32.87259070548586
2692	5	6	0.053	37.78753816321652	9.413306752169692	31.437623387689165
1337	5	4	-0.1268	33.52244556176289	11.434688664092148	29.68956352821579
1587	4	4	-0.1268	34.23990667076742	5.321282102130669	29.08176328956473
1590	4	6	0.1268	35.62534666662707	5.483604460678892	27.452917323036957
900	5	4	-0.1268	31.316605707599276	7.035999777436957	37.66647616465588
901	5	6	0.1268	30.40575155852976	7.531521683131002	37.37351610508208
1944	5	4	-0.1268	30.346315113515463	6.884370360163438	27.608221055668405
1947	5	6	0.1268	31.477725708666934	5.3025126281120185	28.338713575612235
1946	5	4	-0.1268	31.429133191145517	6.0458967149610725	27.55862508194522
1334	5	8	-0.266	26.204842461778217	11.940985345606611	28.080579538004304
2886	3	4	-0.1268	22.41800735867856	16.709287214554678	31.1638235191979
2887	3	6	0.1268	22.554700462076937	16.34366081239336	32.158362151702306
257	5	6	0.053	24.43264177609681	13.302993985183562	27.09242459695456
2893	3	6	0.1268	22.09012785216948	17.885387416382642	27.33494796294636
2884	3	4	-0.1268	21.654141000371396	17.788468919451446	30.81718100300677
1326	5	1	0.027	28.92295623430577	12.233448391314916	28.932992046278187
259	5	6	0.053	24.3964140497647	11.734095366081814	29.099048730091013
1332	5	6	0.053	26.4052619952315	11.78981402895337	30.096210551753483
1331	5	1	0.027	26.42353031663972	12.55369151232868	29.352601135751136
2509	5	6	0.053	25.57315634206006	13.237958937431964	34.19357227813424
1329	5	2	0.08	27.86635999927656	13.214041068550008	29.33051785259135
1330	5	6	0.053	28.121490994735236	13.96287301989541	30.14953101332728
1333	5	6	0.053	25.665097422523434	13.344099283602407	29.46457357461917
2891	3	6	0.1268	23.32973903172241	15.688512801352283	28.086467456811164
2888	3	4	-0.1268	23.11045164139001	16.022981897786345	30.137523055886188
2890	3	4	-0.1268	22.92938783178304	16.39864319825437	28.861993095059955
2510	5	8	-0.266	26.38032504506484	14.998937118461765	35.145230684499694
2507	5	1	0.027	25.23172388493126	14.21723505800395	34.619971024436765
2508	5	6	0.053	24.527095008828997	14.74916079924129	34.02848568437833
2892	3	4	-0.1268	22.218621662208594	17.486983839814698	28.434807486541743
2512	5	6	0.1268	22.894502071808027	12.134915560651445	32.24636219142998
427	5	6	0.053	26.70521915240995	15.209431025982711	33.040518056392514
426	5	2	0.08	27.137850833267706	15.6163064645569	33.99720417034713
2889	3	6	0.1268	23.881500690311103	15.234084456140636	30.173415061079524
2501	5	8	-0.1595	22.88197742046397	12.908501950325896	34.610402546171926
423	5	1	0.027	28.53007455673673	15.02499691538255	33.98166777702614
425	5	6	0.053	28.599560508242163	13.982160117907576	34.01484438498464
977	5	8	-0.266	27.749631387269787	14.110714131188088	28.15246426757816
973	5	6	0.053	27.134550949885536	16.20285069912638	29.22606622308292
972	5	2	0.08	27.61890995311553	16.47737860928543	28.320034941894285
974	5	1	0.027	28.599104920743876	15.286906292803732	28.01348248147336
422	5	8	-0.1595	29.30723186049093	15.531020308410032	32.92412856085326
424	5	6	0.053	28.94123821538673	15.365567031346036	34.98362482355782
1228	5	6	0.053	28.14719480196445	17.670111991053442	30.432521316777446
428	5	1	0.027	26.95757837540645	17.106603354824443	33.8222675633751
2500	5	4	0.0265	21.83665108415444	13.208613655341308	33.767632700374655
975	5	6	0.053	29.551345330279084	15.24489574132188	28.611744670975952
429	5	6	0.053	27.555583910865657	17.266169167346	32.913890633592814
431	5	8	-0.266	25.55142228764233	17.344469828075948	33.40359654749042
1229	5	8	-0.266	28.143560800768224	17.76240443084972	28.33164828209504
430	5	6	0.053	27.235750177782524	17.76293308552829	34.60995591512486
2504	5	6	0.053	22.642734064028563	14.759445148466044	35.41642774918924
2502	5	1	0.027	23.03031398199384	13.834470903098754	35.69202138214797
1328	5	6	0.053	29.37257034191535	12.551874753046103	27.97466603105246
2505	5	2	0.08	24.562960106532884	13.96916582133978	35.95711859109264
2109	5	6	0.053	27.127356522257656	13.114990929807345	36.285091018855454
2111	5	8	-0.266	25.068211057628663	12.770432327880028	36.56749549868074
2506	5	6	0.053	24.78633449633587	14.924370865829273	36.61294585896981
2352	5	6	0.1268	21.7225737419183	17.857857463572316	35.00000638957226
2351	5	4	-0.1268	22.284514082353848	17.705623784734527	35.93302425667952
2336	5	6	0.053	23.54060050821336	17.57000136358993	33.435196274020214
2332	5	4	0.0265	23.637662510286024	17.87363167296968	36.15772490901099
2511	5	4	-0.1268	21.981404937658745	12.666866780970736	32.46980330354777
2503	5	6	0.053	22.45785165630828	13.556594590583364	36.56633095819672
2583	10	6	0.1268	37.82435068261173	28.56767905460038	32.84780254933793
118	2	6	0.1268	29.330994902479198	17.95824631288457	36.31009523244754
2344	5	6	0.1268	25.131331670260884	18.01820198468927	37.80867876427582
971	5	6	0.053	25.83014550500391	15.671699339835357	27.1292921635147
2108	5	1	0.027	26.300929738672387	13.109616816966524	37.05406281662162
970	5	6	0.053	25.739528133380205	17.316081389586092	27.533983867294413
969	5	1	0.027	26.495088195654056	16.567924224010696	27.177194871191524
2105	5	6	0.053	28.64979202428303	13.067905568892783	37.790470978413815
2343	5	4	-0.1268	24.1207105192735	17.821110071209553	37.47565829429621
2726	5	6	0.1268	35.86852025634551	15.208755499103416	31.27932983815893
1151	5	6	0.1268	36.41874133258539	11.873626222638364	34.624673450514095
120	2	6	0.1268	31.483777868699438	17.071761295151106	35.6532127830402
1335	5	4	-0.1268	32.28420956527468	11.968044032430717	30.00960937430103
2282	6	4	-0.1268	36.04038464503889	18.2554917178812	36.802037287670856
1153	5	6	0.1268	34.679285417135304	11.754365415810064	36.58218980057436
1336	5	6	0.1268	32.25234889733247	12.371061536178544	31.05748227299753
1325	5	8	-0.1595	29.98056236061316	12.059262732141235	29.92447320774682
441	5	6	0.1268	30.85374856887681	14.20022632799963	34.9519905003869
440	5	4	-0.1268	31.364228087721703	14.610108746786766	34.07642182029804
439	5	6	0.1268	33.11159220918718	13.61904465292238	34.70416424488318
421	5	4	0.0265	30.68489995310511	15.19731232259268	33.002478385426585
438	5	4	-0.1268	32.69329388954411	14.227637448518164	33.91078308006404
437	5	6	0.1268	34.475704758286625	14.23769169540591	32.80385766951702
436	5	4	-0.1268	33.42882830220243	14.444110895870487	32.763572766973454
434	5	4	-0.1268	32.78202687455124	15.151933761124104	31.7095649730795
432	5	4	-0.1268	31.401638665679283	15.547696970592876	31.8900889847828
122	2	6	0.1268	32.83229036776703	18.105431967243163	33.82460438458638
435	5	6	0.1268	33.30809481571207	15.431645014141257	30.760389505865543
433	5	6	0.1268	31.051140233872765	15.917274122693344	30.95767964724392
2724	5	6	0.1268	36.25837590435037	12.769553903416764	31.47044861699344
1324	5	4	0.0265	31.14791140943209	11.531015986434268	29.326702992958552
119	2	4	-0.1268	31.09259429071912	17.9658069624305	35.24518933359562
1338	5	6	0.1268	34.47525671097426	11.677993530814796	30.114647356079203
2285	6	6	0.1268	35.79703285515271	16.9822654920039	35.00270353017267
2284	6	4	-0.1268	36.34490999931323	17.271884464978566	35.86633355845447
2977	10	6	0.1268	32.97382302257117	14.301005969423674	28.093199582293288
2975	10	6	0.1268	33.935681424061855	16.666644860428896	28.467964624517755
2976	10	4	-0.1268	32.76081976185453	15.125631632010194	27.376768362770484
2723	5	4	-0.1268	37.18609224639162	13.43309028753256	31.332387788842524
2974	10	4	-0.1268	33.26187912643195	16.42191038611171	27.545605836466944
2725	5	4	-0.1268	36.91566337829208	14.832982504209342	31.148406165915013
2286	6	4	-0.1268	37.47988048217269	16.452472506746126	35.96513070750201
2728	5	6	0.1268	37.67716661702937	16.89200593965827	30.754546691942306
1735	3	6	0.1268	23.348945034459064	21.696239903173453	31.30221758836953
2883	3	4	0.0265	21.56601416046114	18.13314740729629	29.42569459137149
1734	3	4	-0.1268	22.997876019087272	22.152716228307938	32.25958834557072
1226	5	1	0.027	28.054213549142844	18.39143383909375	29.621204611966856
1738	3	4	-0.1268	23.540544173396817	23.238231499856525	34.416510353783124
2340	5	6	0.053	24.63096441091825	18.35062734854676	30.928885355178792
115	2	6	0.053	26.40042736278289	23.023300730228904	36.639559394864506
1718	3	6	0.1268	23.197023898127053	22.55828665951447	29.001005583101943
2337	5	2	0.08	25.16997739234917	18.710674163663064	33.03347960698664
2339	5	1	0.027	25.238677758880826	18.956699907362054	31.627471394142887
2338	5	6	0.053	25.8074615924298	19.50413975096137	33.49565381714026
2334	5	1	0.027	23.900047429502877	18.513575872358278	33.809665643826904
2342	5	8	-0.266	26.597941501124662	19.201995515578552	31.30777023124325
1224	5	2	0.08	26.658718868673237	19.05216402473697	29.921327783898032
1225	5	6	0.053	25.97667663301605	18.34963903925054	29.570492370156472
2341	5	6	0.053	24.79528815088054	20.00146713105956	31.47329490834162
1221	5	1	0.027	26.55582304407907	20.442044252833483	29.369824569711643
1223	5	6	0.053	25.67401212572568	20.86976347337356	29.84762272969746
1222	5	6	0.053	26.46505058237507	20.36777025797173	28.216048555752277
2335	5	6	0.053	23.20036731377161	19.260938378432314	33.95044786297046
2333	5	8	-0.1595	24.501677244120053	18.18326305250224	35.076544664387384
1220	5	8	-0.1595	27.64088595910132	21.26078726793417	29.710259899932137
1219	5	4	0.0265	27.433543359134223	22.67067490890788	29.506236095377915
114	2	6	0.053	27.89868451429648	22.17025611556198	35.970173172451595
1239	5	6	0.1268	25.72091674121561	22.492110291295518	28.224354691191387
1238	5	4	-0.1268	26.3581645765059	23.149392350461916	28.782520860300323
107	2	8	-0.1595	28.10236845905793	20.23015155081132	35.12921026489103
1227	5	6	0.053	28.999939378655338	19.07083560654017	29.659413338818723
1231	5	6	0.1268	29.136646528001183	23.041403048884547	30.751665416683093
1230	5	4	-0.1268	28.377711974299707	23.54989167436756	30.097677221311177
1717	3	4	-0.1268	22.549553376880727	22.985313179182857	28.17051356768405
113	2	1	0.027	27.16154331644289	22.28815792396878	36.8235144975964
112	2	6	0.053	25.807553337002112	20.820767098151546	36.1538644628118
1739	3	6	0.1268	24.27296964800454	23.73353802035217	34.96257709326886
1737	3	6	0.1268	24.994693758820876	23.042573967826417	32.884804594245736
1236	5	4	-0.1268	26.196624450555092	24.50479202545177	28.826905119325144
111	2	2	0.08	26.66725903769549	20.89552224153826	36.91948607810971
108	2	1	0.027	27.86276537740868	19.995468782627277	36.46638306174963
110	2	6	0.053	27.68731644474294	18.90001114620582	36.70312785581437
106	2	4	0.0265	29.165612441867143	19.512770764501877	34.69195500912245
1719	3	4	-0.1268	21.74564129263985	24.100369007338927	28.084836931499893
126	2	6	0.1268	29.562230357097555	20.532091980797944	32.766179265844386
1715	3	4	-0.1268	22.380831088549638	22.161086243385675	27.101074571866043
